0,1
1,1
2,1
3,1
4,1
0,1
1,1
2,1
3,1
4,2
0,1
1,1
2,1
3,1
4,4
0,2
3,1
4,1
1,2
2,2
3,2
4,1
2,1
0,4
3,1
4,2
2,2
1,4
3,1
1,1
3,2
4,4
2,4
1,1
0,8
3,4
1,1
1,1
1,1
4,8
2,8
1,1
3,8
1,1
1,1
1,1
1,1
1,1
0,16
1,1
1,1
1,1
1,1
1,1
4,16
1,1
2,16
3,16
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
0,32
0,1
0,1
4,32
2,32
0,1
3,32
2,1
0,1
2,1
0,1
0,1
2,2
0,1
2,4
0,1
0,1
0,1
0,1
2,8
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
2,16
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,64
4,1
3,64
4,1
3,1
4,1
3,1
2,32
4,1
3,1
4,1
3,1
4,1
3,1
4,1
3,1
4,1
3,1
4,1
3,1
4,1
3,1
4,1
3,1
4,1
3,1
4,1
3,1
4,1
3,1
4,1
3,1
4,1
3,1
4,1
3,1
4,1
3,1
4,1
3,1
4,1
3,1
4,1
3,1
4,1
3,1
4,1
3,1
4,1
3,1
4,1
3,1
4,1
4,1
2,64
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
