0,1
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
0,1
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,2
0,1
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
0,2
9,4
8,1
1,2
2,2
3,2
4,2
5,2
6,2
9,1
0,4
7,2
8,2
9,1
1,4
2,4
3,4
4,4
5,4
6,4
7,1
8,1
9,2
6,1
7,1
8,1
7,1
9,4
6,2
8,2
0,8
7,2
1,8
2,8
3,8
4,8
5,8
6,4
8,4
5,1
6,1
7,4
6,1
9,8
5,2
6,2
8,8
5,4
7,8
0,16
1,16
2,16
3,16
4,16
6,4
4,1
9,16
4,1
4,1
5,8
4,1
8,16
6,8
5,1
4,2
5,1
4,4
5,2
7,16
5,4
4,8
6,16
5,8
0,32
1,32
2,32
3,32
3,1
9,32
3,1
3,1
3,1
4,16
8,32
3,1
3,1
3,1
5,16
3,1
7,32
3,1
3,1
3,1
3,1
6,32
3,1
3,1
3,1
3,1
3,1
3,1
3,1
3,1
4,32
3,1
3,1
3,1
5,32
3,1
3,1
3,1
3,1
0,64
1,64
2,64
2,1
9,64
2,1
2,1
2,1
8,64
2,1
2,1
2,1
7,64
2,1
2,1
2,1
2,1
2,1
2,1
2,1
6,64
2,1
2,1
2,1
2,1
2,1
2,1
2,1
4,64
2,1
4,1
2,1
4,1
2,1
5,64
4,2
2,1
2,1
2,1
4,4
4,8
4,16
4,32
0,128
1,128
1,1
9,128
1,1
1,1
8,128
1,1
1,1
1,1
7,128
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
6,128
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
5,128
1,1
4,64
1,1
4,128
0,256
0,1
9,256
0,1
9,1
0,1
9,1
8,256
0,1
9,1
7,256
0,1
9,1
0,1
9,1
0,1
9,1
0,1
9,1
0,1
9,1
0,1
9,1
6,256
0,1
9,1
0,1
9,1
0,1
9,1
0,1
9,1
0,1
9,1
0,1
9,1
0,1
9,1
0,1
9,1
0,1
9,1
5,256
0,1
9,1
0,1
9,1
0,1
9,1
0,1
9,1
0,1
9,1
0,1
9,1
0,1
9,1
0,1
9,1
9,1
4,256
8,512
8,1
8,1
7,512
8,1
8,1
8,1
8,1
6,512
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
5,512
8,1
8,1
8,1
8,1
4,512
7,1024
7,1
7,1
7,1
7,1
7,1
7,1
7,1
6,1024
7,1
6,1
7,1
6,1
7,1
6,1
7,1
6,1
7,1
6,1
7,1
6,1
7,1
6,1
7,1
6,1
7,1
6,1
7,1
5,1024
6,1
7,1
5,1
6,1
7,1
5,1
6,1
7,1
5,1
6,1
7,1
5,1
6,1
7,1
5,1
6,1
7,1
5,1
6,1
7,1
5,1
6,1
5,1
6,1
5,1
6,1
5,1
6,1
5,1
6,1
5,1
6,1
5,1
6,1
5,1
6,1
5,1
5,1
5,1
5,1
5,1
5,1
5,1
5,1
5,1
5,1
4,1024
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
