0,1
1,1
2,1
3,1
4,1
5,1
0,1
1,1
2,1
3,1
4,1
5,2
0,1
1,1
2,1
3,1
4,1
0,2
1,2
2,2
4,1
5,4
3,2
4,1
3,1
4,1
0,4
1,4
2,4
3,1
4,1
5,8
0,8
2,1
3,1
4,1
5,1
2,2
3,1
4,1
5,1
3,2
2,1
4,2
5,2
1,8
2,1
3,4
2,1
3,1
4,4
5,4
3,1
2,2
3,2
0,16
2,4
3,4
4,8
5,8
1,16
2,8
1,1
3,8
2,1
1,2
2,1
4,16
5,16
2,2
1,4
2,4
1,8
0,32
3,16
0,1
2,8
0,1
0,1
0,1
0,1
0,1
1,16
0,1
1,1
4,32
2,16
0,2
1,1
5,32
5,1
1,2
0,4
5,1
5,1
1,4
5,1
3,32
5,1
0,8
5,1
5,1
5,1
1,8
5,1
5,1
5,1
5,1
2,32
5,1
5,1
0,16
5,1
1,16
5,1
5,1
5,1
5,1
5,1
5,1
5,1
5,1
5,1
5,1
5,1
4,64
5,1
0,32
0,1
0,1
0,2
1,32
0,4
3,64
0,8
2,64
0,16
0,32
1,64
4,128
4,1
4,1
4,1
4,1
4,1
4,1
0,64
4,1
4,1
4,1
4,1
4,1
3,128
4,1
4,1
4,1
4,1
4,1
2,128
4,1
4,1
4,1
4,1
4,1
1,128
0,128
3,256
3,1
3,1
3,1
3,1
3,1
2,256
3,1
3,1
3,1
3,1
3,1
3,1
3,1
3,1
3,1
3,1
3,1
3,1
3,1
3,1
3,1
3,1
1,256
0,256
2,512
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
1,512
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
0,512
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
