0,1
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
0,1
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,2
0,1
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
9,1
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,1
8,1
10,4
9,1
8,1
0,4
1,4
2,4
3,4
4,4
5,4
6,4
7,4
9,1
8,1
9,1
8,1
9,1
8,1
10,8
9,1
8,1
10,1
0,8
1,8
2,8
3,8
4,8
5,8
8,1
10,1
6,8
7,8
9,2
8,1
7,1
9,1
10,2
8,1
9,1
7,2
10,4
8,2
9,2
7,4
8,4
9,4
0,16
1,16
2,16
3,16
4,16
5,16
10,8
7,8
8,8
9,8
6,16
6,1
6,1
6,1
6,1
6,1
6,1
6,1
6,1
10,16
7,16
8,16
9,16
6,1
6,1
6,1
6,1
0,32
6,1
6,1
6,1
6,1
1,32
2,32
6,1
3,32
4,32
5,32
6,1
6,1
6,1
6,1
6,1
10,32
7,32
6,1
8,32
9,32
6,1
6,1
6,1
6,1
0,64
1,64
2,64
3,64
4,64
5,64
5,1
5,1
5,1
5,1
5,1
5,1
10,64
7,64
5,1
7,1
8,64
9,64
5,1
7,1
5,1
7,2
5,1
5,1
5,1
7,4
5,1
5,1
7,8
5,1
5,1
5,1
5,1
5,1
5,1
5,1
5,1
5,1
7,16
5,1
5,1
5,1
5,1
7,32
0,128
1,128
2,128
3,128
4,128
4,1
4,1
4,1
4,1
4,1
4,1
4,1
10,128
4,1
8,128
9,128
4,1
4,1
4,1
7,64
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
7,128
0,256
1,256
2,256
3,256
3,1
3,1
3,1
3,1
3,1
3,1
3,1
3,1
10,256
3,1
8,256
3,1
9,256
3,1
3,1
3,1
3,1
3,1
3,1
3,1
3,1
3,1
3,1
3,1
3,1
3,1
3,1
3,1
3,1
3,1
7,256
0,512
1,512
2,512
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
10,512
2,1
8,512
2,1
9,512
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
7,512
0,1024
1,1024
1,1
1,1
1,1
1,1
1,1
1,1
10,1024
8,1024
9,1024
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
7,1024
0,2048
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
10,2048
8,2048
9,2048
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
7,2048
10,4096
8,4096
9,4096
10,1
9,1
10,1
9,1
10,1
9,1
10,1
9,1
10,1
9,1
10,1
9,1
10,1
9,1
10,1
9,1
10,1
9,1
10,1
9,1
10,1
9,1
10,1
9,1
10,1
9,1
10,1
9,1
10,1
9,1
10,1
9,1
10,1
9,1
10,1
9,1
10,1
10,1
10,1
10,1
10,1
10,1
10,1
10,1
10,1
7,4096
8,8192
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
8,1
7,8192
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
7,1
