0,1
1,1
2,1
3,1
4,1
5,1
6,1
7,1
0,1
7,2
1,1
2,1
3,1
4,1
5,1
6,1
0,1
1,1
2,1
3,1
4,1
5,1
6,1
0,2
7,4
6,1
7,1
1,2
2,2
3,2
4,2
5,2
0,4
1,4
2,4
7,1
6,2
7,2
5,1
3,4
4,4
6,1
4,1
5,2
6,1
4,1
7,4
0,8
1,8
2,8
6,2
4,1
5,4
4,1
3,8
6,4
5,1
3,1
4,2
5,1
3,1
7,8
3,1
5,2
3,1
4,4
3,1
6,8
5,4
3,1
3,1
0,16
1,16
2,16
3,1
4,8
2,1
3,1
7,16
6,16
5,8
4,1
3,1
2,2
4,1
3,1
4,2
3,1
2,4
3,2
4,4
3,4
2,8
4,8
5,16
0,32
1,32
3,8
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,16
4,16
7,32
6,32
1,1
1,1
1,1
3,16
1,1
1,1
1,1
5,32
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,32
4,32
1,1
1,1
1,1
1,1
3,32
0,64
0,1
0,1
0,1
0,1
0,1
7,64
6,64
0,1
0,1
0,1
0,1
0,1
0,1
5,64
0,1
0,1
0,1
0,1
2,64
4,64
0,1
2,1
0,1
2,1
0,1
2,2
0,1
0,1
2,4
0,1
3,64
0,1
0,1
0,1
0,1
2,8
0,1
0,1
2,16
2,32
7,128
7,1
6,128
7,1
6,1
7,1
6,1
7,1
6,1
7,1
6,1
7,1
6,1
5,128
7,1
6,1
7,1
6,1
7,1
6,1
7,1
6,1
7,1
6,1
7,1
6,1
4,128
2,64
7,1
6,1
7,1
6,1
7,1
6,1
7,1
6,1
3,128
7,1
6,1
7,1
6,1
7,1
6,1
7,1
6,1
7,1
6,1
7,1
6,1
7,1
6,1
7,1
6,1
7,1
6,1
7,1
7,1
2,128
5,256
5,1
5,1
5,1
5,1
5,1
5,1
5,1
4,256
5,1
4,1
5,1
4,1
5,1
4,1
5,1
3,256
4,1
5,1
3,1
4,1
5,1
3,1
4,1
5,1
3,1
4,1
5,1
3,1
4,1
5,1
3,1
4,1
5,1
3,1
4,1
5,1
3,1
4,1
5,1
3,1
4,1
5,1
3,1
4,1
5,1
3,1
4,1
5,1
3,1
4,1
5,1
3,1
4,1
5,1
3,1
4,1
3,1
4,1
3,1
4,1
4,1
4,1
2,256
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
