0,1
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
1,2
3,2
5,2
7,2
9,2
11,2
13,2
15,2
0,1
2,1
4,1
6,1
8,1
10,1
12,1
14,1
16,1
18,1
1,4
3,4
5,4
7,4
17,2
19,2
0,1
2,1
4,1
6,1
8,1
10,1
12,1
14,1
16,1
18,1
1,1
9,4
11,4
13,4
15,4
0,2
2,2
4,2
6,2
16,2
18,2
3,1
5,1
7,1
17,1
19,1
8,1
10,1
12,1
14,1
1,1
0,1
2,4
4,4
6,4
16,4
18,4
9,8
11,8
13,8
1,2
3,1
5,1
7,1
17,1
19,1
8,1
10,1
12,1
14,1
0,1
2,1
4,1
6,1
16,1
18,1
15,8
3,2
5,2
7,2
17,2
19,2
8,2
10,2
9,1
11,1
13,1
1,1
14,1
2,1
4,1
6,1
16,1
18,1
3,1
5,1
12,2
0,2
2,2
4,2
6,2
8,4
10,4
7,1
17,1
19,1
9,1
11,1
13,1
1,1
14,1
3,1
5,1
12,1
0,1
2,1
16,2
18,2
9,2
11,2
13,2
15,16
6,4
4,1
8,1
10,1
7,1
17,1
19,1
14,1
12,1
0,1
2,1
16,1
18,1
1,2
3,2
5,2
7,2
17,2
19,2
9,4
11,4
13,1
6,1
4,1
8,1
10,1
14,1
0,1
2,1
16,1
18,1
5,1
17,1
19,1
9,1
12,2
4,2
8,2
1,4
3,4
7,4
11,1
13,1
6,1
14,1
0,1
2,1
5,1
17,1
19,1
9,1
12,1
10,2
16,2
18,2
4,1
8,1
1,1
3,1
7,1
11,1
14,1
17,1
19,1
12,1
13,2
6,2
0,2
2,2
5,2
9,2
10,1
4,1
8,1
1,1
3,1
7,1
14,1
17,1
19,1
12,1
6,1
0,1
2,1
16,4
18,4
11,2
4,2
8,2
1,2
3,2
7,2
5,1
9,1
10,1
14,1
17,1
19,1
12,1
6,1
0,1
2,1
11,1
1,1
3,1
13,4
4,4
8,4
16,8
18,8
10,2
6,2
0,2
2,2
7,1
5,1
9,1
14,1
17,1
19,1
12,1
11,1
1,1
3,1
4,1
8,1
16,1
15,32
5,2
9,2
17,2
19,2
6,4
18,1
10,1
0,1
2,1
7,1
14,1
12,1
4,1
8,1
16,1
15,1
5,1
9,1
17,1
11,2
1,2
3,2
7,2
14,2
13,8
19,4
6,1
18,1
10,1
0,1
2,1
12,1
15,1
5,1
9,1
17,1
11,1
1,1
3,1
14,1
4,2
8,2
16,2
18,2
10,2
0,2
7,4
19,1
6,1
12,1
5,1
9,1
17,1
11,1
1,1
3,1
14,1
2,2
15,2
4,4
8,4
16,4
18,4
10,1
0,1
7,1
19,1
12,1
5,1
9,1
17,1
3,1
14,1
6,2
11,2
1,2
2,4
15,4
4,1
8,1
16,1
18,1
10,1
0,1
7,1
12,1
3,1
14,1
6,1
11,1
1,1
2,1
19,2
5,2
9,2
17,2
10,2
0,2
7,2
3,2
13,16
15,1
4,1
8,1
16,1
18,1
12,1
6,1
11,1
1,1
2,1
19,1
5,1
9,1
17,1
10,1
0,1
7,1
14,2
4,2
8,2
16,2
18,2
6,2
11,2
1,2
2,2
3,1
15,1
12,1
19,1
5,1
9,1
17,1
10,1
0,1
7,1
14,1
4,1
8,1
16,1
18,1
6,1
11,1
1,1
15,2
19,2
5,2
9,2
17,2
10,2
0,2
7,2
2,4
3,1
12,1
4,1
8,1
16,1
18,1
6,1
11,1
1,1
15,1
19,1
5,1
3,2
4,2
8,2
16,2
18,2
9,1
17,1
10,1
0,1
7,1
2,1
15,1
19,1
5,1
6,2
11,2
1,2
3,4
4,1
18,1
9,1
17,1
10,1
0,1
7,1
2,1
15,1
6,1
11,1
1,1
19,2
5,2
10,2
0,2
7,2
2,2
8,4
16,4
3,1
4,1
18,1
9,1
17,1
15,1
6,1
11,1
1,1
19,1
5,1
10,1
13,32
4,2
18,2
2,4
0,1
7,1
3,1
9,1
15,1
19,1
5,1
10,1
13,1
4,1
18,1
2,1
6,2
11,2
1,2
3,2
19,2
5,2
8,8
16,8
7,1
9,1
15,1
10,1
13,1
4,1
18,1
2,1
6,1
1,1
3,1
11,4
7,2
19,1
5,1
16,1
9,1
15,1
13,1
6,1
1,1
3,1
11,1
7,1
4,2
18,2
2,2
16,1
9,1
15,1
13,1
1,1
3,1
11,1
7,1
4,1
18,1
6,2
16,1
15,1
13,1
11,1
7,1
18,1
2,4
6,4
8,16
16,1
15,1
13,1
11,1
18,1
2,1
6,1
8,1
16,1
15,1
13,1
11,1
8,1
16,1
15,1
13,1
8,1
16,1
15,1
13,1
8,1
15,1
13,1
8,1
15,1
13,1
13,1
13,1
13,1
13,1
